"objectid","crtr_yr","stdg_cd","stdg_nm","sgg_cd","sgg_nm","sigun_cd","sigun_nm","flod_dngr_idx","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
5401,"2016","41171103  ",박달동,"41171",안양시 만안구,"41170",안양시,0.5528540256,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5402,"2016","41173101  ",비산동,"41173",안양시 동안구,"41170",안양시,0.6969655179,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5403,"2016","41173102  ",관양동,"41173",안양시 동안구,"41170",안양시,0.7905406577,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5404,"2018","41131105  ",산성동,"41131",성남시 수정구,"41130",성남시,0.9142910359,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5405,"2016","41173103  ",평촌동,"41173",안양시 동안구,"41170",안양시,0.8298861751,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5406,"2018","41220330  ",고덕면,"41220",평택시,"41220",평택시,0.5645056902,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5407,"2016","41173104  ",호계동,"41173",안양시 동안구,"41170",안양시,0.8120013890,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5408,"2016","41192105  ",약대동,"41192",부천시 원미구,"41190",부천시,0.6891416376,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5409,"2016","41192106  ",소사동,"41192",부천시 원미구,"41190",부천시,0.6609472159,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5410,"2016","41192107  ",역곡동,"41192",부천시 원미구,"41190",부천시,0.5568966806,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5411,"2016","41192108  ",중동,"41192",부천시 원미구,"41190",부천시,0.5852124362,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5412,"2016","41192109  ",상동,"41192",부천시 원미구,"41190",부천시,0.5257779743,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5413,"2016","41194101  ",소사본동,"41194",부천시 소사구,"41190",부천시,0.5889884487,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5414,"2016","41194104  ",괴안동,"41194",부천시 소사구,"41190",부천시,0.7026502849,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5415,"2016","41194105  ",송내동,"41194",부천시 소사구,"41190",부천시,0.5748473823,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5416,"2016","41194106  ",옥길동,"41194",부천시 소사구,"41190",부천시,0.3407154919,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5417,"2018","41285103  ",정발산동,"41285",고양시 일산동구,"41280",고양시,1.3231762067,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5418,"2016","41196104  ",원종동,"41196",부천시 오정구,"41190",부천시,0.7261040514,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5419,"2016","41290107  ",중앙동,"41290",과천시,"41290",과천시,0.5977547764,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5420,"2016","41196101  ",오정동,"41196",부천시 오정구,"41190",부천시,0.4853511428,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5421,"2016","41220320  ",서탄면,"41220",평택시,"41220",평택시,0.2611620274,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5422,"2016","41196105  ",고강동,"41196",부천시 오정구,"41190",부천시,0.6005226977,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5423,"2016","41196106  ",대장동,"41196",부천시 오정구,"41190",부천시,0.4118561712,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5424,"2016","41220340  ",오성면,"41220",평택시,"41220",평택시,0.2792495020,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5425,"2016","41220370  ",현덕면,"41220",평택시,"41220",평택시,0.2942357383,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5426,"2016","41196107  ",삼정동,"41196",부천시 오정구,"41190",부천시,0.4680645565,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5427,"2016","41210103  ",하안동,"41210",광명시,"41210",광명시,0.5505864094,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5428,"2016","41210104  ",소하동,"41210",광명시,"41210",광명시,0.5817806877,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5429,"2016","41210106  ",일직동,"41210",광명시,"41210",광명시,0.4857056523,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5430,"2016","41210107  ",가학동,"41210",광명시,"41210",광명시,0.4799254019,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5431,"2016","41210108  ",옥길동,"41210",광명시,"41210",광명시,0.4642180116,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5432,"2016","41220101  ",서정동,"41220",평택시,"41220",평택시,0.7919885608,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5433,"2016","41220102  ",장당동,"41220",평택시,"41220",평택시,0.3972173192,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5434,"2016","41220103  ",모곡동,"41220",평택시,"41220",평택시,0.3654441102,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5435,"2016","41220104  ",칠괴동,"41220",평택시,"41220",평택시,0.2875791479,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5436,"2016","41220105  ",칠원동,"41220",평택시,"41220",평택시,0.3930940701,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5437,"2016","41220106  ",도일동,"41220",평택시,"41220",평택시,0.2772919465,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5438,"2016","41220107  ",가재동,"41220",평택시,"41220",평택시,0.4135656682,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5439,"2016","41220108  ",장안동,"41220",평택시,"41220",평택시,0.3483218254,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5440,"2016","41220109  ",이충동,"41220",평택시,"41220",평택시,0.4881503637,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5441,"2016","41220110  ",지산동,"41220",평택시,"41220",평택시,0.3636697800,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5442,"2016","41220111  ",독곡동,"41220",평택시,"41220",평택시,0.4602936238,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5443,"2016","41220112  ",신장동,"41220",평택시,"41220",평택시,0.5504228116,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5444,"2016","41220113  ",평택동,"41220",평택시,"41220",평택시,0.6340130344,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5445,"2016","41220114  ",통복동,"41220",평택시,"41220",평택시,0.5247507011,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5446,"2019","41285103  ",정발산동,"41285",고양시 일산동구,"41280",고양시,1.0986050724,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5447,"2016","41220115  ",군문동,"41220",평택시,"41220",평택시,0.3159848969,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5448,"2016","41290101  ",관문동,"41290",과천시,"41290",과천시,0.5888289703,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5449,"2016","41220116  ",유천동,"41220",평택시,"41220",평택시,0.3205045686,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5450,"2016","41220117  ",합정동,"41220",평택시,"41220",평택시,0.4939999941,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5451,"2016","41550114  ",금산동,"41550",안성시,"41550",안성시,0.8037324418,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5452,"2016","41220118  ",비전동,"41220",평택시,"41220",평택시,0.5765283815,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5453,"2016","41250104  ",광암동,"41250",동두천시,"41250",동두천시,0.7908175834,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5454,"2016","41220119  ",동삭동,"41220",평택시,"41220",평택시,0.3792072912,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5455,"2016","41290108  ",원문동,"41290",과천시,"41290",과천시,0.8628523846,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5456,"2016","41290109  ",별양동,"41290",과천시,"41290",과천시,0.8342770970,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5457,"2016","41250112  ",상패동,"41250",동두천시,"41250",동두천시,0.8507800764,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5458,"2016","41220120  ",세교동,"41220",평택시,"41220",평택시,0.4591638662,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5459,"2016","41220121  ",지제동,"41220",평택시,"41220",평택시,0.3803661725,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5460,"2016","41220122  ",신대동,"41220",평택시,"41220",평택시,0.3138036511,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5461,"2016","41220123  ",소사동,"41220",평택시,"41220",평택시,0.3934855022,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5462,"2016","41290110  ",부림동,"41290",과천시,"41290",과천시,0.9253196700,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5463,"2016","41220124  ",용이동,"41220",평택시,"41220",평택시,0.3701280677,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5464,"2016","41360262  ",오남읍,"41360",남양주시,"41360",남양주시,0.9220976628,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5465,"2022","41115132  ",교동,"41115",수원시 팔달구,"41110",수원시,1.1877053570,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5466,"2018","41115130  ",신풍동,"41115",수원시 팔달구,"41110",수원시,0.9309599996,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5467,"2016","41271106  ",양상동,"41271",안산시 상록구,"41270",안산시,0.4083892191,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5468,"2016","41271107  ",부곡동,"41271",안산시 상록구,"41270",안산시,0.4608975168,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5469,"2016","41220125  ",월곡동,"41220",평택시,"41220",평택시,0.2693696274,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5470,"2016","41550115  ",연지동,"41550",안성시,"41550",안성시,0.9316899180,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5471,"2016","41550116  ",대천동,"41550",안성시,"41550",안성시,0.9296688636,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5472,"2016","41550117  ",서인동,"41550",안성시,"41550",안성시,0.8903938413,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5473,"2017","41830395  ",지평면,"41830",양평군,"41830",양평군,0.5287447468,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5474,"2017","41830400  ",용문면,"41830",양평군,"41830",양평군,0.6321194848,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5475,"2017","41830410  ",개군면,"41830",양평군,"41830",양평군,0.5496561617,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5476,"2016","41220126  ",청룡동,"41220",평택시,"41220",평택시,0.3390365009,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5477,"2016","41220127  ",죽백동,"41220",평택시,"41220",평택시,0.2941186845,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5478,"2016","41220128  ",고덕동,"41220",평택시,"41220",평택시,0.1222556053,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5479,"2016","41220250  ",팽성읍,"41220",평택시,"41220",평택시,0.2785114835,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5480,"2016","41220253  ",안중읍,"41220",평택시,"41220",평택시,0.3661970759,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5481,"2016","41220256  ",포승읍,"41220",평택시,"41220",평택시,0.3292336889,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5482,"2016","41220259  ",청북읍,"41220",평택시,"41220",평택시,0.2296614164,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5483,"2016","41220310  ",진위면,"41220",평택시,"41220",평택시,0.2704900255,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5484,"2017","41830370  ",청운면,"41830",양평군,"41830",양평군,0.6010557250,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5485,"2016","41250101  ",송내동,"41250",동두천시,"41250",동두천시,0.8394012007,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5486,"2016","41250102  ",지행동,"41250",동두천시,"41250",동두천시,0.9203384818,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5487,"2016","41250103  ",생연동,"41250",동두천시,"41250",동두천시,0.9799372122,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5488,"2016","41250105  ",걸산동,"41250",동두천시,"41250",동두천시,0.7396708530,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5489,"2016","41250106  ",보산동,"41250",동두천시,"41250",동두천시,0.8195180535,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5490,"2016","41250107  ",동두천동,"41250",동두천시,"41250",동두천시,0.8255955644,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5491,"2016","41250108  ",안흥동,"41250",동두천시,"41250",동두천시,0.7962997952,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5492,"2016","41250109  ",상봉암동,"41250",동두천시,"41250",동두천시,0.7081323704,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5493,"2016","41250110  ",하봉암동,"41250",동두천시,"41250",동두천시,0.6802382665,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5494,"2016","41250111  ",탑동동,"41250",동두천시,"41250",동두천시,0.7984801681,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5495,"2016","41271101  ",일동,"41271",안산시 상록구,"41270",안산시,0.5450884788,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5496,"2016","41271102  ",이동,"41271",안산시 상록구,"41270",안산시,0.6001310661,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5497,"2016","41271103  ",사동,"41271",안산시 상록구,"41270",안산시,0.4599856580,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5498,"2016","41271104  ",본오동,"41271",안산시 상록구,"41270",안산시,0.6327771180,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5499,"2016","41271105  ",팔곡이동,"41271",안산시 상록구,"41270",안산시,0.3971332221,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5500,"2016","41550129  ",신소현동,"41550",안성시,"41550",안성시,0.3625273819,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5501,"2016","41360265  ",퇴계원읍,"41360",남양주시,"41360",남양주시,0.8419402744,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5502,"2016","41360310  ",별내면,"41360",남양주시,"41360",남양주시,0.9405877138,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5503,"2016","41360340  ",수동면,"41360",남양주시,"41360",남양주시,0.8951703300,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5504,"2016","41480114  ",당하동,"41480",파주시,"41480",파주시,0.7882710233,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5505,"2016","41281127  ",신평동,"41281",고양시 덕양구,"41280",고양시,0.5977964765,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5506,"2016","41271108  ",성포동,"41271",안산시 상록구,"41270",안산시,0.4342886257,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5507,"2016","41360360  ",조안면,"41360",남양주시,"41360",남양주시,0.6953008450,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5508,"2016","41370101  ",오산동,"41370",오산시,"41370",오산시,0.5737366803,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5509,"2016","41550120  ",금석동,"41550",안성시,"41550",안성시,0.2456004914,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5510,"2016","41271109  ",월피동,"41271",안산시 상록구,"41270",안산시,0.6531754972,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5511,"2020","41285103  ",정발산동,"41285",고양시 일산동구,"41280",고양시,0.9722144098,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5512,"2016","41271110  ",팔곡일동,"41271",안산시 상록구,"41270",안산시,0.3444820194,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5513,"2016","41271111  ",건건동,"41271",안산시 상록구,"41270",안산시,0.4409388775,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5514,"2016","41271112  ",사사동,"41271",안산시 상록구,"41270",안산시,0.3564405039,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5515,"2016","41271113  ",수암동,"41271",안산시 상록구,"41270",안산시,0.4681403166,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
5516,"2022","41131105  ",산성동,"41131",성남시 수정구,"41130",성남시,1.1582856139,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
