"cmpttn_yr","stdg_cd","stdg_nm","bldg_elpwr_use_cbn_ehqty","bldg_gas_use_cbn_ehqty","bldg_hetng_use_cbn_ehqty","trsp_lv6_cbn_ehqty","sum_ehqty","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
"2016","41390106  ",은행동,41566.1900000000,21269.1100000000,0.0000000000,0.0000000000,62835.3000000000,system,2025-06-11 17:19:20.073,system,2025-06-11 17:19:20.073
"2017","41390106  ",은행동,42395.5000000000,22107.5600000000,136.1800000000,0.0000000000,64639.2400000000,system,2025-06-11 17:19:20.073,system,2025-06-11 17:19:20.073
"2018","41390106  ",은행동,43147.8300000000,23690.8200000000,1633.5700000000,0.0000000000,68472.2200000000,system,2025-06-11 17:19:20.073,system,2025-06-11 17:19:20.073
"2019","41390106  ",은행동,43552.0600000000,22937.2700000000,4589.7000000000,35128.0150000000,106207.0450000000,system,2025-06-11 17:19:20.073,system,2025-06-11 17:19:20.073
"2020","41390106  ",은행동,42380.8400000000,23712.8000000000,6198.1000000000,30942.5350000000,103234.2750000000,system,2025-06-11 17:19:20.073,system,2025-06-11 17:19:20.073
"2021","41390106  ",은행동,43432.1400000000,24635.0500000000,7687.8500000000,33924.2790000000,109679.3190000000,system,2025-06-11 17:19:20.073,system,2025-06-11 17:19:20.073
"2022","41390106  ",은행동,54507.6600000000,0.0000000000,8087.3700000000,34650.6440000000,97245.6740000000,system,2025-06-11 17:19:20.073,system,2025-06-11 17:19:20.073
"2023","41390106  ",은행동,58484.1800000000,0.0000000000,7688.3400000000,32655.7160000000,98828.2360000000,system,2025-06-11 17:19:20.073,system,2025-06-11 17:19:20.073
"2013","41390118  ",능곡동,16288.0400000000,14191.3100000000,0.0000000000,0.0000000000,30479.3500000000,system,2025-06-11 17:19:20.124,system,2025-06-11 17:19:20.124
"2014","41390118  ",능곡동,15928.9000000000,11722.6300000000,0.0000000000,0.0000000000,27651.5300000000,system,2025-06-11 17:19:20.124,system,2025-06-11 17:19:20.124
"2015","41390118  ",능곡동,16025.6800000000,11852.5600000000,0.0000000000,0.0000000000,27878.2400000000,system,2025-06-11 17:19:20.124,system,2025-06-11 17:19:20.124
"2016","41390118  ",능곡동,16591.6400000000,12156.0600000000,0.0000000000,0.0000000000,28747.7000000000,system,2025-06-11 17:19:20.124,system,2025-06-11 17:19:20.124
"2017","41390118  ",능곡동,16671.6000000000,12875.5200000000,0.0000000000,0.0000000000,29547.1200000000,system,2025-06-11 17:19:20.124,system,2025-06-11 17:19:20.124
"2018","41390118  ",능곡동,17934.2300000000,13934.0500000000,0.0000000000,0.0000000000,31868.2800000000,system,2025-06-11 17:19:20.124,system,2025-06-11 17:19:20.124
"2019","41390118  ",능곡동,18603.6000000000,13559.7200000000,275.9300000000,12259.3990000000,44698.6490000000,system,2025-06-11 17:19:20.124,system,2025-06-11 17:19:20.124
"2020","41390118  ",능곡동,19022.7900000000,13747.0600000000,911.6300000000,10408.5960000000,44090.0760000000,system,2025-06-11 17:19:20.124,system,2025-06-11 17:19:20.124
"2021","41390118  ",능곡동,20205.0700000000,13718.6300000000,1934.7000000000,11519.3970000000,47377.7970000000,system,2025-06-11 17:19:20.124,system,2025-06-11 17:19:20.124
"2022","41390118  ",능곡동,32419.9800000000,0.0000000000,2246.0700000000,12203.0050000000,46869.0550000000,system,2025-06-11 17:19:20.124,system,2025-06-11 17:19:20.124
"2023","41390118  ",능곡동,33665.9200000000,0.0000000000,2163.1500000000,12097.2520000000,47926.3220000000,system,2025-06-11 17:19:20.124,system,2025-06-11 17:19:20.124
"2013","41390126  ",목감동,6357.0000000000,2776.7400000000,0.0000000000,0.0000000000,9133.7400000000,system,2025-06-11 17:19:20.163,system,2025-06-11 17:19:20.163
"2014","41390126  ",목감동,6255.2100000000,2305.4200000000,0.0000000000,0.0000000000,8560.6300000000,system,2025-06-11 17:19:20.163,system,2025-06-11 17:19:20.163
"2015","41390126  ",목감동,6248.0700000000,2314.9400000000,0.0000000000,0.0000000000,8563.0100000000,system,2025-06-11 17:19:20.163,system,2025-06-11 17:19:20.163
"2016","41390126  ",목감동,6421.4700000000,2292.8700000000,37.6400000000,0.0000000000,8751.9800000000,system,2025-06-11 17:19:20.163,system,2025-06-11 17:19:20.163
"2017","41390126  ",목감동,7741.3400000000,2558.1700000000,367.6400000000,0.0000000000,10667.1500000000,system,2025-06-11 17:19:20.163,system,2025-06-11 17:19:20.163
"2018","41390126  ",목감동,8874.2300000000,2947.0600000000,481.1900000000,0.0000000000,12302.4800000000,system,2025-06-11 17:19:20.163,system,2025-06-11 17:19:20.163
"2019","41390126  ",목감동,9556.3200000000,2968.5100000000,463.8700000000,58274.8790000000,71263.5790000000,system,2025-06-11 17:19:20.163,system,2025-06-11 17:19:20.163
"2020","41390126  ",목감동,9598.3500000000,3071.8000000000,492.2100000000,55499.1950000000,68661.5550000000,system,2025-06-11 17:19:20.163,system,2025-06-11 17:19:20.163
"2021","41390126  ",목감동,10380.0300000000,3192.9100000000,571.7300000000,56028.3910000000,70173.0610000000,system,2025-06-11 17:19:20.163,system,2025-06-11 17:19:20.163
"2022","41390126  ",목감동,11969.9900000000,0.0000000000,591.2000000000,55365.2030000000,67926.3930000000,system,2025-06-11 17:19:20.163,system,2025-06-11 17:19:20.163
"2023","41390126  ",목감동,12870.3300000000,0.0000000000,550.9700000000,56431.1790000000,69852.4790000000,system,2025-06-11 17:19:20.163,system,2025-06-11 17:19:20.163
"2013","41390128  ",군자동,4094.7300000000,0.0000000000,0.0000000000,0.0000000000,4094.7300000000,system,2025-06-11 17:19:20.204,system,2025-06-11 17:19:20.204
"2014","41390128  ",군자동,4094.2900000000,0.0000000000,0.0000000000,0.0000000000,4094.2900000000,system,2025-06-11 17:19:20.204,system,2025-06-11 17:19:20.204
"2015","41390128  ",군자동,4336.8200000000,0.0000000000,0.0000000000,0.0000000000,4336.8200000000,system,2025-06-11 17:19:20.204,system,2025-06-11 17:19:20.204
"2016","41390128  ",군자동,4714.0200000000,0.0000000000,0.0000000000,0.0000000000,4714.0200000000,system,2025-06-11 17:19:20.204,system,2025-06-11 17:19:20.204
"2017","41390128  ",군자동,4858.5200000000,0.0000000000,0.0000000000,0.0000000000,4858.5200000000,system,2025-06-11 17:19:20.204,system,2025-06-11 17:19:20.204
"2018","41390128  ",군자동,4493.9300000000,0.0000000000,0.0000000000,0.0000000000,4493.9300000000,system,2025-06-11 17:19:20.204,system,2025-06-11 17:19:20.204
"2019","41390128  ",군자동,4550.9700000000,0.0000000000,0.0000000000,16597.3130000000,21148.2830000000,system,2025-06-11 17:19:20.204,system,2025-06-11 17:19:20.204
"2020","41390128  ",군자동,4354.1900000000,23.1500000000,37.4100000000,15347.8970000000,19762.6470000000,system,2025-06-11 17:19:20.204,system,2025-06-11 17:19:20.204
"2021","41390128  ",군자동,4457.4200000000,176.9500000000,497.6300000000,16463.8410000000,21595.8410000000,system,2025-06-11 17:19:20.204,system,2025-06-11 17:19:20.204
"2022","41390128  ",군자동,5769.7700000000,0.0000000000,800.5000000000,16940.9840000000,23511.2540000000,system,2025-06-11 17:19:20.204,system,2025-06-11 17:19:20.204
"2023","41390128  ",군자동,6144.7700000000,0.0000000000,782.3900000000,16717.3730000000,23644.5330000000,system,2025-06-11 17:19:20.204,system,2025-06-11 17:19:20.204
"2013","41390130  ",장곡동,19701.7900000000,16930.8500000000,0.0000000000,0.0000000000,36632.6400000000,system,2025-06-11 17:19:20.245,system,2025-06-11 17:19:20.245
"2014","41390130  ",장곡동,19725.5300000000,14332.0000000000,0.0000000000,0.0000000000,34057.5300000000,system,2025-06-11 17:19:20.245,system,2025-06-11 17:19:20.245
"2015","41390130  ",장곡동,19894.3300000000,14577.4500000000,0.0000000000,0.0000000000,34471.7800000000,system,2025-06-11 17:19:20.245,system,2025-06-11 17:19:20.245
"2016","41390130  ",장곡동,20188.1700000000,14483.2900000000,0.0000000000,0.0000000000,34671.4600000000,system,2025-06-11 17:19:20.245,system,2025-06-11 17:19:20.245
"2017","41390130  ",장곡동,20029.5800000000,14830.8500000000,0.0000000000,0.0000000000,34860.4300000000,system,2025-06-11 17:19:20.245,system,2025-06-11 17:19:20.245
"2018","41390130  ",장곡동,20893.0700000000,15982.7400000000,0.0000000000,0.0000000000,36875.8100000000,system,2025-06-11 17:19:20.245,system,2025-06-11 17:19:20.245
"2019","41390130  ",장곡동,20501.9000000000,15113.5000000000,0.0000000000,25035.7320000000,60651.1320000000,system,2025-06-11 17:19:20.245,system,2025-06-11 17:19:20.245
"2020","41390130  ",장곡동,20251.9300000000,15005.1500000000,268.0600000000,23954.5950000000,59479.7350000000,system,2025-06-11 17:19:20.245,system,2025-06-11 17:19:20.245
"2021","41390130  ",장곡동,21631.1100000000,15547.7600000000,747.1200000000,24849.5900000000,62775.5800000000,system,2025-06-11 17:19:20.245,system,2025-06-11 17:19:20.245
"2022","41390130  ",장곡동,27302.2100000000,0.0000000000,962.6100000000,26254.8740000000,54519.6940000000,system,2025-06-11 17:19:20.245,system,2025-06-11 17:19:20.245
"2023","41390130  ",장곡동,29220.3000000000,0.0000000000,957.4400000000,27383.2130000000,57560.9530000000,system,2025-06-11 17:19:20.245,system,2025-06-11 17:19:20.245
"2013","41390131  ",월곶동,31779.2500000000,16819.0300000000,0.0000000000,0.0000000000,48598.2800000000,system,2025-06-11 17:19:20.286,system,2025-06-11 17:19:20.286
"2014","41390131  ",월곶동,30929.4500000000,14813.2700000000,0.0000000000,0.0000000000,45742.7200000000,system,2025-06-11 17:19:20.286,system,2025-06-11 17:19:20.286
"2015","41390131  ",월곶동,30556.6500000000,14972.3700000000,0.0000000000,0.0000000000,45529.0200000000,system,2025-06-11 17:19:20.286,system,2025-06-11 17:19:20.286
"2016","41390131  ",월곶동,31254.4700000000,14799.4700000000,0.0000000000,0.0000000000,46053.9400000000,system,2025-06-11 17:19:20.286,system,2025-06-11 17:19:20.286
"2017","41390131  ",월곶동,31097.8800000000,15583.5500000000,0.0000000000,0.0000000000,46681.4300000000,system,2025-06-11 17:19:20.286,system,2025-06-11 17:19:20.286
"2018","41390131  ",월곶동,32762.7500000000,16628.9900000000,0.0000000000,0.0000000000,49391.7400000000,system,2025-06-11 17:19:20.286,system,2025-06-11 17:19:20.286
"2019","41390131  ",월곶동,31909.3800000000,15662.4200000000,0.0000000000,105267.5070000000,152839.3070000000,system,2025-06-11 17:19:20.286,system,2025-06-11 17:19:20.286
"2020","41390131  ",월곶동,31932.0600000000,15856.1300000000,0.0000000000,96520.9960000000,144309.1860000000,system,2025-06-11 17:19:20.286,system,2025-06-11 17:19:20.286
"2021","41390131  ",월곶동,34121.8100000000,16786.9800000000,0.0000000000,102668.8700000000,153577.6600000000,system,2025-06-11 17:19:20.286,system,2025-06-11 17:19:20.286
"2022","41390131  ",월곶동,35852.0300000000,0.0000000000,0.0000000000,104959.6830000000,140811.7130000000,system,2025-06-11 17:19:20.286,system,2025-06-11 17:19:20.286
"2023","41390131  ",월곶동,37546.2600000000,0.0000000000,0.0000000000,109494.2160000000,147040.4760000000,system,2025-06-11 17:19:20.286,system,2025-06-11 17:19:20.286
"2013","41410105  ",금정동,112461.8000000000,53228.9000000000,10492.6200000000,0.0000000000,176183.3200000000,system,2025-06-11 17:19:20.340,system,2025-06-11 17:19:20.340
"2014","41410105  ",금정동,104535.4600000000,47362.5800000000,9203.7500000000,0.0000000000,161101.7900000000,system,2025-06-11 17:19:20.340,system,2025-06-11 17:19:20.340
"2015","41410105  ",금정동,106046.4200000000,45473.3100000000,8753.6500000000,0.0000000000,160273.3800000000,system,2025-06-11 17:19:20.340,system,2025-06-11 17:19:20.340
"2016","41410105  ",금정동,107477.7800000000,49302.3600000000,8749.0100000000,0.0000000000,165529.1500000000,system,2025-06-11 17:19:20.340,system,2025-06-11 17:19:20.340
"2017","41410105  ",금정동,107034.9200000000,50986.3900000000,9267.0600000000,0.0000000000,167288.3700000000,system,2025-06-11 17:19:20.340,system,2025-06-11 17:19:20.340
"2018","41410105  ",금정동,108367.0900000000,52061.8200000000,9551.8800000000,0.0000000000,169980.7900000000,system,2025-06-11 17:19:20.340,system,2025-06-11 17:19:20.340
"2019","41410105  ",금정동,123691.4700000000,49885.2200000000,8858.5200000000,28911.6430000000,211346.8530000000,system,2025-06-11 17:19:20.340,system,2025-06-11 17:19:20.340
"2020","41410105  ",금정동,175508.8100000000,50282.5500000000,8742.9200000000,23728.7050000000,258262.9850000000,system,2025-06-11 17:19:20.340,system,2025-06-11 17:19:20.340
"2021","41410105  ",금정동,181957.9700000000,48742.5500000000,8650.2300000000,24677.5090000000,264028.2590000000,system,2025-06-11 17:19:20.340,system,2025-06-11 17:19:20.340
"2022","41410105  ",금정동,186707.8100000000,0.0000000000,8976.6100000000,25309.9170000000,220994.3370000000,system,2025-06-11 17:19:20.340,system,2025-06-11 17:19:20.340
"2023","41410105  ",금정동,185072.8300000000,0.0000000000,8532.1900000000,23275.1550000000,216880.1750000000,system,2025-06-11 17:19:20.340,system,2025-06-11 17:19:20.340
"2013","41430102  ",이동,4470.8600000000,959.5800000000,0.0000000000,0.0000000000,5430.4400000000,system,2025-06-11 17:19:20.414,system,2025-06-11 17:19:20.414
"2014","41430102  ",이동,4562.5100000000,959.0800000000,0.0000000000,0.0000000000,5521.5900000000,system,2025-06-11 17:19:20.414,system,2025-06-11 17:19:20.414
"2015","41430102  ",이동,4683.0100000000,1009.3600000000,0.0000000000,0.0000000000,5692.3700000000,system,2025-06-11 17:19:20.414,system,2025-06-11 17:19:20.414
"2016","41430102  ",이동,4875.7300000000,1051.2200000000,0.0000000000,0.0000000000,5926.9500000000,system,2025-06-11 17:19:20.414,system,2025-06-11 17:19:20.414
"2017","41430102  ",이동,5085.5100000000,1441.7600000000,0.0000000000,0.0000000000,6527.2700000000,system,2025-06-11 17:19:20.414,system,2025-06-11 17:19:20.414
"2018","41430102  ",이동,5745.1600000000,2541.3500000000,0.0000000000,0.0000000000,8286.5100000000,system,2025-06-11 17:19:20.414,system,2025-06-11 17:19:20.414
"2019","41430102  ",이동,5507.2000000000,2649.3700000000,0.0000000000,20654.7270000000,28811.2970000000,system,2025-06-11 17:19:20.414,system,2025-06-11 17:19:20.414
"2020","41430102  ",이동,5314.9900000000,2604.3100000000,0.0000000000,22142.7290000000,30062.0290000000,system,2025-06-11 17:19:20.414,system,2025-06-11 17:19:20.414
"2021","41430102  ",이동,5568.5500000000,2694.6800000000,0.0000000000,23745.7990000000,32009.0290000000,system,2025-06-11 17:19:20.414,system,2025-06-11 17:19:20.414
"2022","41430102  ",이동,12603.8900000000,0.0000000000,0.0000000000,23418.6860000000,36022.5760000000,system,2025-06-11 17:19:20.414,system,2025-06-11 17:19:20.414
"2023","41430102  ",이동,12847.0500000000,0.0000000000,0.0000000000,22898.3010000000,35745.3510000000,system,2025-06-11 17:19:20.414,system,2025-06-11 17:19:20.414
"2013","41430111  ",초평동,1261.9300000000,8.8800000000,0.0000000000,0.0000000000,1270.8100000000,system,2025-06-11 17:19:20.455,system,2025-06-11 17:19:20.455
"2014","41430111  ",초평동,1289.5800000000,15.4200000000,0.0000000000,0.0000000000,1305.0000000000,system,2025-06-11 17:19:20.455,system,2025-06-11 17:19:20.455
"2015","41430111  ",초평동,1360.3800000000,13.5500000000,0.0000000000,0.0000000000,1373.9300000000,system,2025-06-11 17:19:20.455,system,2025-06-11 17:19:20.455
"2016","41430111  ",초평동,1524.3300000000,13.3500000000,0.0000000000,0.0000000000,1537.6800000000,system,2025-06-11 17:19:20.455,system,2025-06-11 17:19:20.455
"2017","41430111  ",초평동,1702.5300000000,12.5000000000,0.0000000000,0.0000000000,1715.0300000000,system,2025-06-11 17:19:20.455,system,2025-06-11 17:19:20.455
"2018","41430111  ",초평동,1832.4900000000,15.4400000000,0.0000000000,0.0000000000,1847.9300000000,system,2025-06-11 17:19:20.455,system,2025-06-11 17:19:20.455
"2019","41430111  ",초평동,1896.2200000000,13.7200000000,0.0000000000,6997.8070000000,8907.7470000000,system,2025-06-11 17:19:20.455,system,2025-06-11 17:19:20.455
"2020","41430111  ",초평동,2106.5400000000,11.8700000000,0.0000000000,8013.8790000000,10132.2890000000,system,2025-06-11 17:19:20.455,system,2025-06-11 17:19:20.455
"2021","41430111  ",초평동,2257.4600000000,10.6500000000,0.0000000000,8073.2200000000,10341.3300000000,system,2025-06-11 17:19:20.455,system,2025-06-11 17:19:20.455
"2022","41430111  ",초평동,2370.2900000000,0.0000000000,0.0000000000,7900.1040000000,10270.3940000000,system,2025-06-11 17:19:20.455,system,2025-06-11 17:19:20.455
"2023","41430111  ",초평동,2425.7600000000,0.0000000000,0.0000000000,7880.6390000000,10306.3990000000,system,2025-06-11 17:19:20.455,system,2025-06-11 17:19:20.455
"2013","41450118  ",춘궁동,8664.9800000000,0.0000000000,0.0000000000,0.0000000000,8664.9800000000,system,2025-06-11 17:19:20.494,system,2025-06-11 17:19:20.494
"2014","41450118  ",춘궁동,8620.3900000000,0.0000000000,0.0000000000,0.0000000000,8620.3900000000,system,2025-06-11 17:19:20.494,system,2025-06-11 17:19:20.494
"2015","41450118  ",춘궁동,8743.8800000000,55.4500000000,0.0000000000,0.0000000000,8799.3300000000,system,2025-06-11 17:19:20.494,system,2025-06-11 17:19:20.494
"2016","41450118  ",춘궁동,8959.0000000000,227.3100000000,0.0000000000,0.0000000000,9186.3100000000,system,2025-06-11 17:19:20.494,system,2025-06-11 17:19:20.494
"2017","41450118  ",춘궁동,9316.5400000000,369.5600000000,0.0000000000,0.0000000000,9686.1000000000,system,2025-06-11 17:19:20.494,system,2025-06-11 17:19:20.494
"2018","41450118  ",춘궁동,9605.5500000000,355.1700000000,0.0000000000,0.0000000000,9960.7200000000,system,2025-06-11 17:19:20.494,system,2025-06-11 17:19:20.494
"2019","41450118  ",춘궁동,9488.9900000000,349.6900000000,0.0000000000,37025.7300000000,46864.4100000000,system,2025-06-11 17:19:20.494,system,2025-06-11 17:19:20.494
"2020","41450118  ",춘궁동,9461.2100000000,347.8700000000,0.0000000000,38560.8580000000,48369.9380000000,system,2025-06-11 17:19:20.494,system,2025-06-11 17:19:20.494
