"cmpttn_yr","admdst_cd","admdst_se_cd","admdst_nm","bldg_elpwr_use_cbn_ehqty","bldg_gas_use_cbn_ehqty","bldg_hetng_use_cbn_ehqty","trsp_lv6_cbn_ehqty","sum_ehqty","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
"2021","4157000000",ADM003,"",1647252.2500000000,299418.0400000000,61066.2500000000,773789.2950000000,2781525.8350000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4159000000",ADM003,"",8742409.4100000000,1346274.3400000000,172655.7900000000,2130103.8500000000,12391443.3900000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4161000000",ADM003,"",1129686.1200000000,359333.5000000000,0.0000000000,880294.8000000000,2369314.4200000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4163000000",ADM003,"",852911.6600000000,306395.3300000000,15798.0400000000,529939.7930000000,1705044.8230000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4165000000",ADM003,"",1059749.9000000000,106655.2200000000,0.0000000000,408060.3590000000,1574465.4790000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4167000000",ADM003,"",531553.6500000000,109851.3200000000,0.0000000000,512556.4970000000,1153961.4670000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4180000000",ADM003,"",167261.3900000000,31285.6800000000,0.0000000000,78344.5580000000,276891.6280000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4182000000",ADM003,"",257897.6400000000,29899.8700000000,0.0000000000,206228.0740000000,494025.5840000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2021","4183000000",ADM003,"",374323.8000000000,38289.6900000000,0.0000000000,281307.9630000000,693921.4530000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4111100000",ADM003,장안구,513604.2100000000,0.0000000000,35428.1000000000,250056.1200000000,799088.4300000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4111300000",ADM003,권선구,662864.0500000000,0.0000000000,23536.7400000000,426447.1900000000,1112847.9800000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4111500000",ADM003,팔달구,429798.0400000000,0.0000000000,13340.3600000000,158374.7710000000,601513.1710000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4111700000",ADM003,영통구,736542.0500000000,0.0000000000,106956.9200000000,375853.4840000000,1219352.4540000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4113100000",ADM003,수정구,436120.7800000000,231890.6500000000,21600.3600000000,402233.9310000000,1091845.7210000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4113300000",ADM003,중원구,547875.6100000000,239517.1900000000,7876.3600000000,246528.3290000000,1041797.4890000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4113500000",ADM003,분당구,1365784.1600000000,239607.7300000000,203609.0200000000,745019.2520000000,2554020.1620000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4115000000",ADM003,"",724763.3500000000,437471.0300000000,17419.1400000000,505639.5630000000,1685293.0830000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4117100000",ADM003,만안구,457958.3600000000,0.0000000000,6189.1800000000,252245.1030000000,716392.6430000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4117300000",ADM003,동안구,882114.9500000000,0.0000000000,71363.6500000000,267819.6190000000,1221298.2190000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4119200000",ADM003,원미구,1015071.2300000000,0.0000000000,77341.2300000000,291233.9230000000,1383646.3830000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4119400000",ADM003,소사구,260316.4100000000,0.0000000000,12582.9500000000,123549.4000000000,396448.7600000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4119600000",ADM003,오정구,437163.2500000000,0.0000000000,4811.6600000000,218258.7520000000,660233.6620000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4121000000",ADM003,"",490546.2100000000,0.0000000000,0.0000000000,336505.2300000000,827051.4400000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4122000000",ADM003,"",3501452.9300000000,0.0000000000,38060.8900000000,1360933.1000000000,4900446.9200000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4125000000",ADM003,"",250186.5400000000,122782.0200000000,0.0000000000,89512.9650000000,462481.5250000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4127100000",ADM003,상록구,586016.4500000000,0.0000000000,26342.1800000000,481174.6690000000,1093533.2990000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4127300000",ADM003,단원구,3034929.4500000000,0.0000000000,45430.8000000000,462732.1490000000,3543092.3990000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4128100000",ADM003,덕양구,814301.8900000000,253678.0500000000,107103.3600000000,878864.7030000000,2053948.0030000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4128500000",ADM003,일산동구,893424.4100000000,152438.3000000000,95069.2500000000,409951.6410000000,1550883.6010000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4128700000",ADM003,일산서구,515774.3600000000,135728.5300000000,88155.9700000000,286054.7000000000,1025713.5600000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4129000000",ADM003,"",152090.3300000000,42348.0400000000,18259.6400000000,146366.8630000000,359064.8730000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4131000000",ADM003,"",354705.8500000000,170802.3500000000,6008.1400000000,365091.4670000000,896607.8070000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4136000000",ADM003,"",1448795.1400000000,607654.9700000000,32619.9400000000,1000816.5190000000,3089886.5690000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4137000000",ADM003,"",650326.5200000000,0.0000000000,32210.1300000000,351091.8190000000,1033628.4690000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4139000000",ADM003,"",2070512.6000000000,0.0000000000,49046.8900000000,1165937.3650000000,3285496.8550000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4141000000",ADM003,"",679911.3100000000,0.0000000000,53166.5100000000,312249.0360000000,1045326.8560000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4143000000",ADM003,"",382963.9600000000,0.0000000000,22412.1900000000,401567.9740000000,806944.1240000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4145000000",ADM003,"",662739.7600000000,162111.0600000000,60325.5700000000,492397.2550000000,1377573.6450000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4146100000",ADM003,처인구,1227455.3000000000,267.8800000000,0.0000000000,862568.4490000000,2090291.6290000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4146300000",ADM003,기흥구,1502633.4300000000,0.0000000000,107015.1000000000,829758.1680000000,2439406.6980000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4146500000",ADM003,수지구,623759.7700000000,0.0000000000,121419.2500000000,305247.4480000000,1050426.4680000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4148000000",ADM003,"",4163512.7600000000,561604.0800000000,54589.0700000000,756122.5270000000,5535828.4370000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4150000000",ADM003,"",3845925.9300000000,591134.4500000000,0.0000000000,723201.8820000000,5160262.2620000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4155000000",ADM003,"",1448910.8500000000,0.0000000000,0.0000000000,805058.2810000000,2253969.1310000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4157000000",ADM003,"",1879287.6600000000,306322.7400000000,65211.7100000000,775186.2900000000,3026008.4000000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4159000000",ADM003,"",9357010.8500000000,0.0000000000,159273.9100000000,2173652.7380000000,11689937.4980000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4161000000",ADM003,"",1200503.9100000000,387726.4200000000,0.0000000000,893155.9770000000,2481386.3070000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4163000000",ADM003,"",968313.2200000000,298920.0000000000,18592.7200000000,536060.5510000000,1821886.4910000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4165000000",ADM003,"",1132248.6500000000,113142.3400000000,0.0000000000,410374.8460000000,1655765.8360000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4167000000",ADM003,"",578115.9200000000,115683.6300000000,0.0000000000,510843.5100000000,1204643.0600000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4180000000",ADM003,"",194206.0700000000,34297.8200000000,0.0000000000,79134.1850000000,307638.0750000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4182000000",ADM003,"",281778.6200000000,31504.3300000000,0.0000000000,209862.9710000000,523145.9210000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2022","4183000000",ADM003,"",389529.5100000000,40039.4000000000,0.0000000000,282955.7860000000,712524.6960000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2023","4111100000",ADM003,장안구,538807.9300000000,0.0000000000,32453.3300000000,250681.6330000000,821942.8930000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2023","4111300000",ADM003,권선구,694220.3400000000,0.0000000000,21334.8100000000,416975.1180000000,1132530.2680000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2023","4111500000",ADM003,팔달구,458006.3600000000,0.0000000000,12589.1900000000,154482.0830000000,625077.6330000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2023","4111700000",ADM003,영통구,795781.9600000000,0.0000000000,99495.5700000000,376974.8340000000,1272252.3640000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2023","4113100000",ADM003,수정구,462954.7100000000,231169.4200000000,7221.5800000000,403328.4150000000,1104674.1250000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2023","4113300000",ADM003,중원구,565352.0000000000,229056.2400000000,7012.7700000000,242915.0970000000,1044336.1070000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2023","4113500000",ADM003,분당구,1488753.9500000000,247803.9800000000,189201.5900000000,746921.0790000000,2672680.5990000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2023","4115000000",ADM003,"",774956.9900000000,418696.3500000000,16389.4600000000,509081.1710000000,1719123.9710000000,system,2025-06-11 17:19:44.873,system,2025-06-11 17:19:44.873
"2023","4117100000",ADM003,만안구,486299.9800000000,0.0000000000,5906.4300000000,248913.3230000000,741119.7330000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4117300000",ADM003,동안구,966840.2400000000,0.0000000000,67307.2400000000,265261.8240000000,1299409.3040000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4119200000",ADM003,원미구,1093854.4300000000,0.0000000000,72895.1800000000,281474.7910000000,1448224.4010000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4119400000",ADM003,소사구,281665.2400000000,0.0000000000,11983.6900000000,117645.9890000000,411294.9190000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4119600000",ADM003,오정구,454325.5100000000,0.0000000000,4443.6500000000,215896.5050000000,674665.6650000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4121000000",ADM003,"",510965.0800000000,0.0000000000,0.0000000000,332331.6540000000,843296.7340000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4122000000",ADM003,"",3439622.9500000000,0.0000000000,36793.0300000000,1405156.2540000000,4881572.2340000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4125000000",ADM003,"",256404.0900000000,110742.7800000000,0.0000000000,87193.5350000000,454340.4050000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4127100000",ADM003,상록구,622709.5500000000,0.0000000000,24674.4800000000,475336.1530000000,1122720.1830000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4127300000",ADM003,단원구,3156064.5400000000,0.0000000000,42987.7300000000,447744.5710000000,3646796.8410000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4128100000",ADM003,덕양구,866360.6600000000,245757.8500000000,99958.9300000000,877180.4580000000,2089257.8980000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4128500000",ADM003,일산동구,951938.9000000000,146767.1600000000,87773.3000000000,391054.1290000000,1577533.4890000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4128700000",ADM003,일산서구,543908.2400000000,130522.0600000000,82316.5100000000,273526.0360000000,1030272.8460000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4129000000",ADM003,"",162635.5700000000,42227.7500000000,16858.9800000000,149283.0770000000,371005.3770000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4131000000",ADM003,"",376363.7200000000,168190.9300000000,0.0000000000,371593.6710000000,916148.3210000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4136000000",ADM003,"",1527652.9200000000,597661.3500000000,0.0000000000,999524.5300000000,3124838.8000000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4137000000",ADM003,"",684390.4300000000,0.0000000000,30154.5400000000,357551.7800000000,1072096.7500000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4139000000",ADM003,"",2167148.7800000000,0.0000000000,46795.3700000000,1176832.7540000000,3390776.9040000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4141000000",ADM003,"",703557.2100000000,0.0000000000,50090.2900000000,308841.9050000000,1062489.4050000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4143000000",ADM003,"",402704.8200000000,0.0000000000,21468.5300000000,402450.7700000000,826624.1200000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4145000000",ADM003,"",697162.5500000000,145843.6100000000,49431.3400000000,490424.3190000000,1382861.8190000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4146100000",ADM003,처인구,1282003.0900000000,338.8900000000,0.0000000000,891391.4680000000,2173733.4480000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4146300000",ADM003,기흥구,1606779.6800000000,0.0000000000,100335.9000000000,828066.5660000000,2535182.1460000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4146500000",ADM003,수지구,651269.6300000000,0.0000000000,114681.4100000000,304564.1960000000,1070515.2360000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4148000000",ADM003,"",4209833.6300000000,497353.7200000000,52403.7300000000,731343.2240000000,5490934.3040000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4150000000",ADM003,"",3072676.1000000000,575313.1100000000,0.0000000000,731214.3320000000,4379203.5420000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4155000000",ADM003,"",1538279.9500000000,0.0000000000,0.0000000000,835889.6130000000,2374169.5630000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4157000000",ADM003,"",1944231.0500000000,290834.8900000000,38375.4300000000,760987.1350000000,3034428.5050000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4159000000",ADM003,"",9874543.2500000000,0.0000000000,148806.7800000000,2223294.8260000000,12246644.8560000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4161000000",ADM003,"",1257942.0800000000,385566.0100000000,0.0000000000,908516.4290000000,2552024.5190000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4163000000",ADM003,"",988086.8000000000,269161.1000000000,17885.3700000000,545558.8590000000,1820692.1290000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4165000000",ADM003,"",1163128.7300000000,110042.6800000000,0.0000000000,413120.5310000000,1686291.9410000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4167000000",ADM003,"",610873.6500000000,115695.8100000000,0.0000000000,519485.3680000000,1246054.8280000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4180000000",ADM003,"",202505.4200000000,32716.6900000000,0.0000000000,82371.7890000000,317593.8990000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4182000000",ADM003,"",294615.5100000000,30994.8200000000,0.0000000000,207623.6000000000,533233.9300000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
"2023","4183000000",ADM003,"",401740.5600000000,40058.5500000000,0.0000000000,284764.5900000000,726563.7000000000,system,2025-06-11 17:19:45.025,system,2025-06-11 17:19:45.025
