"objectid","shape","crtr_ymd","stdg_cd","stdg_nm","sgg_cd","sgg_nm","sigun_cd","sigun_nm","sum_genqy","sum_area","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt","grnd_rftp_se_cd"
1205,,"2025    ","41461253  ",모현읍,"41461",용인시 처인구,"41460",용인시,2274231.7746124300,1725400.000000000,system,2025-07-13 21:15:40.716,system,2025-07-13 21:15:40.716,GRF003
1262,,"2025    ","41480360  ",파평면,"41480",파주시,"41480",파주시,854113.1810150150,644000.000000000,system,2025-07-13 22:01:48.407,system,2025-07-13 22:01:48.407,GRF003
1263,,"2025    ","41480370  ",적성면,"41480",파주시,"41480",파주시,1315858.2705383300,996600.000000000,system,2025-07-13 22:09:23.495,system,2025-07-13 22:09:23.495,GRF003
1303,,"2025    ","41500370  ",설성면,"41500",이천시,"41500",이천시,1792771.7140960700,1374200.000000000,system,2025-07-13 22:50:10.604,system,2025-07-13 22:50:10.604,GRF003
1329,,"2025    ","41570101  ",북변동,"41570",김포시,"41570",김포시,279631.6675415040,210900.000000000,system,2025-07-13 23:30:01.270,system,2025-07-13 23:30:01.270,GRF003
1330,,"2025    ","41570102  ",걸포동,"41570",김포시,"41570",김포시,301851.4992218020,228700.000000000,system,2025-07-13 23:30:15.015,system,2025-07-13 23:30:15.015,GRF003
1331,,"2025    ","41570103  ",운양동,"41570",김포시,"41570",김포시,741675.9094390870,559000.000000000,system,2025-07-13 23:30:33.033,system,2025-07-13 23:30:33.033,GRF003
1332,,"2025    ","41570104  ",장기동,"41570",김포시,"41570",김포시,767671.9344940190,573100.000000000,system,2025-07-13 23:30:47.015,system,2025-07-13 23:30:47.015,GRF003
1365,,"2025    ","41590137  ",송동,"41590",화성시,"41590",화성시,180025.9516754150,136700.000000000,system,2025-07-13 23:53:17.696,system,2025-07-13 23:53:17.696,GRF003
1366,,"2025    ","41670101  ",상동,"41670",여주시,"41670",여주시,165067.2297973630,126100.000000000,system,2025-07-13 23:53:28.117,system,2025-07-13 23:53:28.117,GRF003
1367,,"2025    ","41590138  ",방교동,"41590",화성시,"41590",화성시,520067.3988494870,395800.000000000,system,2025-07-13 23:53:39.086,system,2025-07-13 23:53:39.086,GRF003
1368,,"2025    ","41590139  ",금곡동,"41590",화성시,"41590",화성시,183805.4687194820,139700.000000000,system,2025-07-13 23:53:50.232,system,2025-07-13 23:53:50.232,GRF003
1369,,"2025    ","41590140  ",새솔동,"41590",화성시,"41590",화성시,0.0000000000,0.000000000,system,2025-07-13 23:54:08.659,system,2025-07-13 23:54:08.659,GRF003
1370,,"2025    ","41590253  ",봉담읍,"41590",화성시,"41590",화성시,2692685.5077514600,2006400.000000000,system,2025-07-13 23:57:49.489,system,2025-07-13 23:57:49.489,GRF003
1371,,"2025    ","41590256  ",우정읍,"41590",화성시,"41590",화성시,4109041.8445129400,3012900.000000000,system,2025-07-14 00:36:11.273,system,2025-07-14 00:36:11.273,GRF003
1387,,"2025    ","41650370  ",일동면,"41650",포천시,"41650",포천시,1262088.7337722800,983000.000000000,system,2025-07-14 02:00:07.771,system,2025-07-14 02:00:07.771,GRF003
1421,,"2025    ","41630107  ",만송동,"41630",양주시,"41630",양주시,300794.6394805910,229100.000000000,system,2025-07-14 02:33:46.177,system,2025-07-14 02:33:46.177,GRF003
1422,,"2025    ","41630108  ",삼숭동,"41630",양주시,"41630",양주시,529529.0533142090,405100.000000000,system,2025-07-14 02:34:00.308,system,2025-07-14 02:34:00.308,GRF003
1423,,"2025    ","41630109  ",고읍동,"41630",양주시,"41630",양주시,234249.0290222170,180200.000000000,system,2025-07-14 02:34:11.872,system,2025-07-14 02:34:11.872,GRF003
1424,,"2025    ","41630110  ",덕정동,"41630",양주시,"41630",양주시,364674.7725753780,284200.000000000,system,2025-07-14 02:34:22.812,system,2025-07-14 02:34:22.812,GRF003
1425,,"2025    ","41670107  ",하동,"41670",여주시,"41670",여주시,197488.4828948970,150700.000000000,system,2025-07-14 02:34:33.507,system,2025-07-14 02:34:33.507,GRF003
1426,,"2025    ","41630111  ",봉양동,"41630",양주시,"41630",양주시,502355.2038116460,391100.000000000,system,2025-07-14 02:34:46.920,system,2025-07-14 02:34:46.920,GRF003
1427,,"2025    ","41630112  ",회암동,"41630",양주시,"41630",양주시,273746.2139816280,213200.000000000,system,2025-07-14 02:35:03.392,system,2025-07-14 02:35:03.392,GRF003
1428,,"2025    ","41630113  ",율정동,"41630",양주시,"41630",양주시,216997.5803604130,167300.000000000,system,2025-07-14 02:35:24.701,system,2025-07-14 02:35:24.701,GRF003
1429,,"2025    ","41630114  ",옥정동,"41630",양주시,"41630",양주시,674770.1799011230,523200.000000000,system,2025-07-14 02:35:47.785,system,2025-07-14 02:35:47.785,GRF003
1430,,"2025    ","41630115  ",고암동,"41630",양주시,"41630",양주시,291054.4183883670,226500.000000000,system,2025-07-14 02:36:00.847,system,2025-07-14 02:36:00.847,GRF003
1431,,"2025    ","41630116  ",덕계동,"41630",양주시,"41630",양주시,581587.0876922610,445600.000000000,system,2025-07-14 02:36:18.091,system,2025-07-14 02:36:18.091,GRF003
1432,,"2025    ","41630117  ",회정동,"41630",양주시,"41630",양주시,233845.7964477540,180500.000000000,system,2025-07-14 02:36:29.481,system,2025-07-14 02:36:29.481,GRF003
1433,,"2025    ","41630250  ",백석읍,"41630",양주시,"41630",양주시,1819688.7909393300,1384200.000000000,system,2025-07-14 02:38:35.093,system,2025-07-14 02:38:35.093,GRF003
1434,,"2025    ","41630310  ",은현면,"41630",양주시,"41630",양주시,2538146.7239990200,1950800.000000000,system,2025-07-14 02:41:09.887,system,2025-07-14 02:41:09.887,GRF003
1435,,"2025    ","41630320  ",남면,"41630",양주시,"41630",양주시,2018845.6315918000,1554200.000000000,system,2025-07-14 02:43:44.545,system,2025-07-14 02:43:44.545,GRF003
1436,,"2025    ","41630330  ",광적면,"41630",양주시,"41630",양주시,2262172.0958404500,1731800.000000000,system,2025-07-14 02:48:26.754,system,2025-07-14 02:48:26.754,GRF003
1448,,"2025    ","41670102  ",홍문동,"41670",여주시,"41670",여주시,181596.6774902340,138500.000000000,system,2025-07-14 02:59:11.268,system,2025-07-14 02:59:11.268,GRF003
1449,,"2025    ","41670103  ",창동,"41670",여주시,"41670",여주시,101107.1549835210,77100.000000000,system,2025-07-14 02:59:21.393,system,2025-07-14 02:59:21.393,GRF003
1450,,"2025    ","41670118  ",연양동,"41670",여주시,"41670",여주시,71422.1971893311,54400.000000000,system,2025-07-14 02:59:32.048,system,2025-07-14 02:59:32.048,GRF003
1474,,"2025    ","41670360  ",북내면,"41670",여주시,"41670",여주시,1018500.8762359600,776800.000000000,system,2025-07-14 03:26:34.977,system,2025-07-14 03:26:34.977,GRF003
1481,,"2025    ","41800330  ",백학면,"41800",연천군,"41800",연천군,749304.0858154300,566500.000000000,system,2025-07-14 05:54:30.722,system,2025-07-14 05:54:30.722,GRF003
1485,,"2025    ","41800370  ",중면,"41800",연천군,"41800",연천군,28526.2055969238,21700.000000000,system,2025-07-14 21:27:51.061,system,2025-07-14 21:27:51.061,GRF003
1489,,"2025    ","41820325  ",청평면,"41820",가평군,"41820",가평군,1242016.7683258100,939300.000000000,system,2025-07-14 21:56:09.230,system,2025-07-14 21:56:09.230,GRF003
1490,,"2025    ","41820330  ",상면,"41820",가평군,"41820",가평군,1145939.7907714800,875900.000000000,system,2025-07-14 22:02:58.035,system,2025-07-14 22:02:58.035,GRF003
1493,,"2025    ","41830250  ",양평읍,"41830",양평군,"41830",양평군,1878469.3194885300,1424200.000000000,system,2025-07-14 22:13:27.404,system,2025-07-14 22:13:27.404,GRF003
1494,,"2025    ","41830310  ",강상면,"41830",양평군,"41830",양평군,759284.6197052000,576500.000000000,system,2025-07-14 22:13:59.755,system,2025-07-14 22:13:59.755,GRF003
1495,,"2025    ","41830320  ",강하면,"41830",양평군,"41830",양평군,693397.2093811040,528100.000000000,system,2025-07-14 22:15:11.113,system,2025-07-14 22:15:11.113,GRF003
758,,"2025    ","41830400  ",용문면,"41830",양평군,"41830",양평군,1495766.3108673100,1132600.000000000,system,2025-07-13 18:50:13.157,system,2025-07-13 18:50:13.157,GRF003
955,,"2025    ","41220310  ",진위면,"41220",평택시,"41220",평택시,2350096.2477569600,1759900.000000000,system,2025-07-13 19:46:51.070,system,2025-07-13 19:46:51.070,GRF003
1048,,"2025    ","41285104  ",장항동,"41285",고양시 일산동구,"41280",고양시,1452991.9174346900,1077800.000000000,system,2025-07-13 20:28:44.987,system,2025-07-13 20:28:44.987,GRF003
1049,,"2025    ","41285105  ",마두동,"41285",고양시 일산동구,"41280",고양시,540331.8040771480,404400.000000000,system,2025-07-13 20:28:55.176,system,2025-07-13 20:28:55.176,GRF003
1050,,"2025    ","41285106  ",백석동,"41285",고양시 일산동구,"41280",고양시,760768.5668029790,565800.000000000,system,2025-07-13 20:29:10.217,system,2025-07-13 20:29:10.217,GRF003
1051,,"2025    ","41285107  ",풍동,"41285",고양시 일산동구,"41280",고양시,745267.0881195070,561000.000000000,system,2025-07-13 20:29:25.314,system,2025-07-13 20:29:25.314,GRF003
1052,,"2025    ","41285108  ",산황동,"41285",고양시 일산동구,"41280",고양시,66056.9753723145,49500.000000000,system,2025-07-13 20:29:36.181,system,2025-07-13 20:29:36.181,GRF003
1053,,"2025    ","41285109  ",사리현동,"41285",고양시 일산동구,"41280",고양시,441823.0828399660,333900.000000000,system,2025-07-13 20:29:50.323,system,2025-07-13 20:29:50.323,GRF003
1054,,"2025    ","41285110  ",지영동,"41285",고양시 일산동구,"41280",고양시,440455.4467163090,333100.000000000,system,2025-07-13 20:30:02.720,system,2025-07-13 20:30:02.720,GRF003
1055,,"2025    ","41285112  ",문봉동,"41285",고양시 일산동구,"41280",고양시,423562.2862396240,319100.000000000,system,2025-07-13 20:30:15.375,system,2025-07-13 20:30:15.375,GRF003
1056,,"2025    ","41285113  ",성석동,"41285",고양시 일산동구,"41280",고양시,1068179.8564605700,806200.000000000,system,2025-07-13 20:30:35.638,system,2025-07-13 20:30:35.638,GRF003
1057,,"2025    ","41287101  ",일산동,"41287",고양시 일산서구,"41280",고양시,625834.6141662600,468900.000000000,system,2025-07-13 20:30:46.589,system,2025-07-13 20:30:46.589,GRF003
1058,,"2025    ","41287102  ",주엽동,"41287",고양시 일산서구,"41280",고양시,398498.6992797850,297600.000000000,system,2025-07-13 20:30:56.701,system,2025-07-13 20:30:56.701,GRF003
1059,,"2025    ","41287103  ",탄현동,"41287",고양시 일산서구,"41280",고양시,363357.4530181880,272900.000000000,system,2025-07-13 20:31:07.225,system,2025-07-13 20:31:07.225,GRF003
1060,,"2025    ","41390117  ",화정동,"41390",시흥시,"41390",시흥시,19998.1703338623,14900.000000000,system,2025-07-13 20:31:17.218,system,2025-07-13 20:31:17.218,GRF003
1061,,"2025    ","41287104  ",대화동,"41287",고양시 일산서구,"41280",고양시,1443614.9339141800,1077800.000000000,system,2025-07-13 20:31:34.199,system,2025-07-13 20:31:34.199,GRF003
1062,,"2025    ","41287105  ",덕이동,"41287",고양시 일산서구,"41280",고양시,1058799.2955017100,794700.000000000,system,2025-07-13 20:31:46.747,system,2025-07-13 20:31:46.747,GRF003
1063,,"2025    ","41287106  ",가좌동,"41287",고양시 일산서구,"41280",고양시,629950.9310302730,473400.000000000,system,2025-07-13 20:31:58.319,system,2025-07-13 20:31:58.319,GRF003
1064,,"2025    ","41287107  ",구산동,"41287",고양시 일산서구,"41280",고양시,666737.7280426030,497600.000000000,system,2025-07-13 20:32:15.836,system,2025-07-13 20:32:15.836,GRF003
1065,,"2025    ","41287108  ",법곳동,"41287",고양시 일산서구,"41280",고양시,355386.1582641600,263300.000000000,system,2025-07-13 20:32:30.681,system,2025-07-13 20:32:30.681,GRF003
1066,,"2025    ","41290102  ",문원동,"41290",과천시,"41290",과천시,187564.6589355470,141100.000000000,system,2025-07-13 20:32:42.194,system,2025-07-13 20:32:42.194,GRF003
1067,,"2025    ","41290103  ",갈현동,"41290",과천시,"41290",과천시,264360.6569366460,199600.000000000,system,2025-07-13 20:33:00.889,system,2025-07-13 20:33:00.889,GRF003
1068,,"2025    ","41390120  ",하상동,"41390",시흥시,"41390",시흥시,55178.3154907227,41000.000000000,system,2025-07-13 20:33:10.893,system,2025-07-13 20:33:10.893,GRF003
1069,,"2025    ","41290104  ",막계동,"41290",과천시,"41290",과천시,42947.0786132812,32300.000000000,system,2025-07-13 20:33:27.265,system,2025-07-13 20:33:27.265,GRF003
1070,,"2025    ","41290105  ",과천동,"41290",과천시,"41290",과천시,443667.4552001950,331900.000000000,system,2025-07-13 20:33:42.732,system,2025-07-13 20:33:42.732,GRF003
1071,,"2025    ","41290106  ",주암동,"41290",과천시,"41290",과천시,374941.6513519290,280900.000000000,system,2025-07-13 20:33:55.546,system,2025-07-13 20:33:55.546,GRF003
1072,,"2025    ","41390133  ",죽율동,"41390",시흥시,"41390",시흥시,60400.3763122559,45100.000000000,system,2025-07-13 20:34:06.312,system,2025-07-13 20:34:06.312,GRF003
1073,,"2025    ","41310101  ",갈매동,"41310",구리시,"41310",구리시,507973.0671844480,384900.000000000,system,2025-07-13 20:34:17.999,system,2025-07-13 20:34:17.999,GRF003
1074,,"2025    ","41390135  ",배곧동,"41390",시흥시,"41390",시흥시,827883.3156585690,618700.000000000,system,2025-07-13 20:34:29.445,system,2025-07-13 20:34:29.445,GRF003
1075,,"2025    ","41310102  ",사노동,"41310",구리시,"41310",구리시,259612.9766235350,198000.000000000,system,2025-07-13 20:34:40.057,system,2025-07-13 20:34:40.057,GRF003
1076,,"2025    ","41410102  ",당정동,"41410",군포시,"41410",군포시,917539.1882934570,686100.000000000,system,2025-07-13 20:34:53.546,system,2025-07-13 20:34:53.546,GRF003
1077,,"2025    ","41410103  ",부곡동,"41410",군포시,"41410",군포시,619808.0963897710,463700.000000000,system,2025-07-13 20:35:07.054,system,2025-07-13 20:35:07.054,GRF003
1078,,"2025    ","41410104  ",산본동,"41410",군포시,"41410",군포시,928971.8464050290,696300.000000000,system,2025-07-13 20:35:22.931,system,2025-07-13 20:35:22.931,GRF003
1079,,"2025    ","41480119  ",서패동,"41480",파주시,"41480",파주시,73402.1425628662,55000.000000000,system,2025-07-13 20:35:33.084,system,2025-07-13 20:35:33.084,GRF003
1080,,"2025    ","41310103  ",인창동,"41310",구리시,"41310",구리시,657458.5481872560,495600.000000000,system,2025-07-13 20:35:45.690,system,2025-07-13 20:35:45.690,GRF003
1081,,"2025    ","41310104  ",교문동,"41310",구리시,"41310",구리시,666011.5545349120,499600.000000000,system,2025-07-13 20:35:58.177,system,2025-07-13 20:35:58.177,GRF003
1082,,"2025    ","41310105  ",수택동,"41310",구리시,"41310",구리시,762732.5456390380,571700.000000000,system,2025-07-13 20:36:10.052,system,2025-07-13 20:36:10.052,GRF003
1083,,"2025    ","41310106  ",아천동,"41310",구리시,"41310",구리시,108509.1021728520,81400.000000000,system,2025-07-13 20:36:21.377,system,2025-07-13 20:36:21.377,GRF003
1084,,"2025    ","41310107  ",토평동,"41310",구리시,"41310",구리시,364861.4993286130,274700.000000000,system,2025-07-13 20:36:34.126,system,2025-07-13 20:36:34.126,GRF003
1085,,"2025    ","41360101  ",호평동,"41360",남양주시,"41360",남양주시,521068.4066162110,397600.000000000,system,2025-07-13 20:36:50.185,system,2025-07-13 20:36:50.185,GRF003
1086,,"2025    ","41550101  ",봉산동,"41550",안성시,"41550",안성시,49253.2394409180,37600.000000000,system,2025-07-13 20:36:59.908,system,2025-07-13 20:36:59.908,GRF003
1087,,"2025    ","41360102  ",평내동,"41360",남양주시,"41360",남양주시,498445.0953216550,377800.000000000,system,2025-07-13 20:37:14.120,system,2025-07-13 20:37:14.120,GRF003
1088,,"2025    ","41360103  ",금곡동,"41360",남양주시,"41360",남양주시,514057.4623413090,388400.000000000,system,2025-07-13 20:37:28.234,system,2025-07-13 20:37:28.234,GRF003
1089,,"2025    ","41360104  ",일패동,"41360",남양주시,"41360",남양주시,522430.0234680180,394100.000000000,system,2025-07-13 20:37:41.500,system,2025-07-13 20:37:41.500,GRF003
1090,,"2025    ","41360105  ",이패동,"41360",남양주시,"41360",남양주시,306111.1917114260,229300.000000000,system,2025-07-13 20:37:56.008,system,2025-07-13 20:37:56.008,GRF003
1091,,"2025    ","41360106  ",삼패동,"41360",남양주시,"41360",남양주시,212121.0324096680,159100.000000000,system,2025-07-13 20:38:07.260,system,2025-07-13 20:38:07.260,GRF003
1092,,"2025    ","41360108  ",수석동,"41360",남양주시,"41360",남양주시,155152.6806030270,117700.000000000,system,2025-07-13 20:38:17.870,system,2025-07-13 20:38:17.870,GRF003
1093,,"2025    ","41360109  ",지금동,"41360",남양주시,"41360",남양주시,2802.4822692871,2100.000000000,system,2025-07-13 20:38:28.411,system,2025-07-13 20:38:28.411,GRF003
759,,"2025    ","41830410  ",개군면,"41830",양평군,"41830",양평군,834177.1612854000,633200.000000000,system,2025-07-13 18:50:49.594,system,2025-07-13 18:50:49.594,GRF003
760,,"2025    ","41111130  ",정자동,"41111",수원시 장안구,"41110",수원시,883424.5960845950,669400.000000000,system,2025-07-13 18:51:02.181,system,2025-07-13 18:51:02.181,GRF003
761,,"2025    ","41111131  ",이목동,"41111",수원시 장안구,"41110",수원시,158039.7494354250,119400.000000000,system,2025-07-13 18:51:14.218,system,2025-07-13 18:51:14.218,GRF003
